Price,Promotion,SeasonFactor,Sales
311.2648,0,0.8,1129.4796
334.5189,1,0.8,1599.6115
55.8925,0,1.2,2967.838
348.5918,0,1.2,1427.3894
130.1162,1,0.8,2651.8826
482.4816,0,1.0,472.2986
116.8982,1,0.8,2659.8042
236.5809,1,1.2,2730.3134
88.4074,1,0.8,2844.5663
498.5934,0,0.8,343.3255
275.9878,0,0.8,1339.8527
317.9233,1,1.2,2115.5558
80.1844,1,1.2,3272.0143
387.4822,0,0.8,972.6176
144.4575,1,0.8,2682.9921
454.1244,0,1.0,845.2214
142.3128,0,1.0,2296.4655
135.8095,0,0.8,2324.9374
66.4474,1,1.2,3448.1415
262.4301,1,1.0,2044.8959
304.1785,0,0.8,1433.3554
79.5689,1,1.0,3101.5803
398.9874,1,1.0,1618.9094
253.98,0,1.0,1624.8192
285.9756,0,1.2,1763.0004
248.3432,1,0.8,2133.2795
230.3434,0,1.2,2072.68
301.8381,1,1.2,2175.8685
119.8581,0,1.0,2154.8739
131.8677,0,0.8,2066.6765
437.8035,1,1.0,1213.2622
475.752,1,1.2,1135.1009
217.9892,1,1.2,2539.112
171.8351,1,0.8,2626.696
339.7998,1,1.2,2116.7629
233.9304,0,1.2,1946.8298
61.4239,0,0.8,2434.0484
120.2687,1,1.0,2840.0292
372.1875,0,0.8,1014.6677
346.5158,1,1.2,2007.9208
62.1932,0,0.8,2417.8221
149.8875,0,1.0,2190.8981
153.9837,1,1.2,3038.2102
352.3517,1,1.0,1890.68
58.8697,1,1.0,3115.9902
96.8489,0,0.8,2304.053
409.9622,1,1.0,1463.0304
130.3451,1,0.8,2629.3735
343.7357,1,0.8,1694.3478
157.1823,1,1.0,2698.8598
94.7486,1,0.8,3017.0704
159.4275,1,0.8,2622.9603
375.0201,0,1.0,1056.2622
435.0634,0,1.2,1031.3662
423.5989,0,0.8,584.3488
228.7326,0,0.8,1617.1871
350.6383,1,1.0,1833.877
142.2429,1,0.8,2613.3597
181.9165,0,1.0,2301.6699
453.3511,0,1.2,811.0498
55.8509,0,1.2,2917.4489
88.4788,1,1.0,3007.0292
143.5488,1,1.2,2950.6444
61.9395,1,1.0,3194.493
131.6459,0,0.8,2074.0768
312.3687,0,1.2,1733.9472
239.641,0,0.8,1776.9362
451.7023,0,0.8,307.938
417.8496,0,1.0,1050.0424
203.8178,1,1.2,2932.5902
166.7405,1,1.2,2885.2694
220.8616,1,0.8,2134.6295
315.6327,1,0.8,1664.6186
170.6286,1,1.0,2616.0777
330.867,0,1.2,1588.7058
234.2352,1,1.0,2286.0818
298.4212,0,1.0,1499.9081
246.2569,1,1.0,2173.1253
182.5096,0,1.2,2241.7726
476.804,0,1.0,574.7584
393.6226,0,1.2,1228.3182
113.0509,0,1.0,2289.2217
440.8106,0,0.8,562.9614
269.344,0,1.0,1631.8322
452.5485,1,1.0,1255.7352
409.9349,0,1.2,1290.1795
241.3461,0,0.8,1583.1347
60.1112,1,0.8,2877.7182
170.9048,0,1.2,2358.6833
293.7354,1,1.2,2160.4442
335.0652,1,0.8,1551.2065
166.0495,0,1.2,2340.1604
112.7102,0,0.8,2184.5033
425.7186,1,1.0,1264.9027
492.981,0,1.0,486.5749
286.5606,1,0.8,1912.7669
127.2557,0,0.8,2167.775
172.5383,1,1.0,2538.0398
58.2758,0,1.0,2622.5778
461.4345,0,0.8,505.153
102.988,1,1.2,3086.3424
309.4324,1,1.2,2063.1586
173.3248,1,0.8,2376.2741
299.3801,1,1.2,2105.9138
343.1392,0,1.0,1294.3773
423.3838,1,1.0,1352.3133
142.8896,1,1.2,3125.9762
54.9481,0,0.8,2409.0771
111.5985,0,1.0,2557.085
455.0084,1,1.0,1248.6918
443.2505,0,1.0,932.853
318.8359,1,1.2,2241.3564
320.2326,0,0.8,1156.1296
349.2665,1,1.2,1812.7808
128.9171,0,0.8,2140.6596
461.4854,1,0.8,794.9085
238.4467,1,1.2,2573.7324
222.4123,0,1.0,1903.0951
283.513,0,0.8,1322.5412
71.1347,1,1.2,3299.3703
124.8275,1,1.0,2773.6506
382.1151,0,0.8,886.2247
87.2594,0,0.8,2264.508
321.4184,0,1.0,1389.1969
160.4071,0,0.8,2033.2746
225.183,0,1.2,2139.0877
179.9122,0,0.8,1944.986
210.0527,0,0.8,1719.9153
373.5707,0,1.0,1176.5571
183.7048,0,1.2,2294.9876
304.8821,1,1.0,1988.2714
264.2227,0,1.2,1776.2404
348.652,0,1.0,1131.9108
471.5734,1,0.8,967.9286
379.6574,1,1.2,1850.3469
146.7232,1,1.2,2904.2778
64.0324,1,0.8,3097.2617
168.0188,1,1.0,2881.247
317.7851,1,1.2,2286.426
73.1416,0,0.8,2407.6272
273.3648,1,0.8,1889.8757
318.5793,1,1.2,2185.7866
200.4098,1,1.2,2765.8374
396.9105,0,1.2,1104.1315
97.9692,1,0.8,2785.9331
83.812,0,1.0,2647.0952
377.6849,1,1.0,1521.9481
272.9711,1,1.2,2260.6795
359.7811,0,0.8,941.726
245.6723,0,0.8,1531.7129
160.8809,1,1.2,2738.6694
418.596,0,0.8,776.3121
409.7371,0,0.8,677.901
362.6134,1,0.8,1507.1707
172.4653,1,1.2,2847.1823
315.6038,1,1.2,2020.809
212.4383,0,1.2,1961.1894
91.2119,1,1.0,3052.8537
462.7911,1,1.0,1142.4695
111.5684,0,1.2,2687.7071
477.6068,0,0.8,493.1881
250.7026,1,0.8,1842.6129
133.3098,0,1.2,2510.3445
293.8554,1,0.8,1934.898
442.8256,0,0.8,729.5993
379.5012,1,1.0,1419.2619
412.9525,0,0.8,850.4346
346.4525,0,0.8,966.787
361.5245,0,1.2,1462.9713
432.138,0,1.0,784.4191
162.3506,1,1.0,2762.9159
270.2412,0,0.8,1412.6177
149.5442,1,1.2,2808.4304
494.4506,0,1.0,469.6037
474.8267,0,1.0,679.8849
67.7421,1,0.8,2919.0491
367.5088,0,1.0,1055.1349
466.3617,0,1.2,741.0531
131.2589,1,1.2,2962.769
305.5754,0,1.0,1390.3214
461.9697,1,1.2,1447.5719
65.2757,0,1.2,2834.0914
363.8391,0,0.8,950.9357
183.8071,0,1.0,2062.9817
465.9783,1,1.0,1224.1188
486.9762,0,0.8,428.8358
474.9199,0,0.8,372.7106
263.3964,0,0.8,1456.6213
437.9192,0,0.8,674.6523
430.0472,0,1.2,980.1815
193.5952,0,1.2,2177.2786
423.012,0,0.8,748.98
66.6534,0,1.0,2609.3365
318.3214,0,1.0,1433.1499
153.504,1,1.0,2574.5161
104.2551,0,0.8,2337.0999
84.6289,1,1.2,3256.7701
363.3299,1,1.2,1924.0322
202.9437,1,1.2,2797.2205
376.145,0,1.2,1285.905
79.4104,1,1.0,2949.5849
191.8807,1,1.0,2504.4082
292.7711,1,1.2,2357.6012
405.8254,0,0.8,787.8575
193.4386,1,1.2,2626.3627
331.6511,0,1.2,1522.3693
448.69,1,0.8,1105.3305
327.1384,1,1.2,2051.7593
154.8318,0,1.0,2210.5737
60.9804,0,0.8,2423.7301
441.5445,1,0.8,1028.9367
59.5712,1,1.2,3424.3899
443.6158,1,1.0,1331.1682
288.0217,0,1.0,1542.5605
472.5805,0,1.0,587.7023
409.4525,1,1.2,1728.3737
499.0703,1,1.2,1162.2797
207.8203,0,1.0,1989.8299
395.2347,0,1.2,1277.1283
230.8689,1,1.0,2219.2463
265.944,0,1.2,1884.2535
332.3775,1,0.8,1368.3646
443.1547,0,0.8,573.9897
492.8376,1,1.2,1293.762
395.723,1,1.2,1755.077
237.9951,1,1.0,2390.0249
239.6107,0,0.8,1636.992
381.912,1,1.0,1536.2063
157.4497,1,1.2,2758.8301
99.7134,0,1.0,2512.7483
209.58,1,1.0,2499.9805
179.2575,1,1.2,2627.9573
183.3387,1,0.8,2423.6964
155.1235,0,1.0,2233.1564
68.9419,0,1.2,2818.8221
58.0433,0,1.0,2753.7597
494.4751,0,1.2,700.0869
242.4979,1,1.2,2453.5638
222.947,0,1.2,1958.136
355.8413,0,0.8,1061.266
148.2142,0,0.8,1928.3211
477.4825,1,1.2,1244.1776
403.8553,1,0.8,1326.3026
90.235,1,1.0,3032.0765
237.9113,0,0.8,1781.3514
445.6032,1,0.8,1131.2697
475.1294,1,1.0,1199.4867
260.3307,0,1.0,1783.7404
326.0351,1,1.0,1845.6937
125.1653,0,1.2,2520.9899
496.0259,0,1.0,398.4861
154.2523,1,1.0,2583.3799
474.2293,0,1.0,743.5916
342.341,0,1.2,1426.0741
323.4816,0,0.8,1271.9834
280.7098,0,1.2,1649.2635
153.8014,0,0.8,2012.7279
129.4376,0,1.0,2479.5823
149.2188,1,1.2,2980.5138
133.8972,0,1.2,2559.7645
400.813,0,0.8,737.3052
207.5564,0,1.2,2071.9482
76.0292,0,1.2,2815.3577
486.0962,1,0.8,756.9517
447.7036,1,1.2,1450.7362
467.4885,0,1.2,960.6812
497.7085,1,1.0,884.7524
128.2529,0,1.0,2422.9534
228.3089,0,1.0,1958.0465
391.2073,0,1.0,1017.9401
363.2093,0,1.0,1187.2898
119.2532,1,1.2,3055.7856
417.1249,1,1.2,1583.3713
150.9983,0,1.0,2326.8205
150.7179,0,0.8,2118.9102
291.6385,1,1.0,2081.151
316.823,1,1.2,2176.677
311.0388,0,0.8,1264.8088
91.1691,1,1.0,2921.4675
444.8574,0,0.8,682.1127
169.52,1,1.0,2563.0508
108.2817,1,1.2,3148.5775
449.9366,1,1.0,1335.6421
480.0432,1,0.8,759.6606
437.9574,0,1.2,1072.6666
414.2822,0,1.0,809.3776
344.8589,1,1.0,1835.1796
297.8858,0,1.0,1630.8378
89.144,1,1.0,2980.5272
233.8039,1,1.2,2444.2207
217.7098,0,1.2,2119.0547
166.8892,0,1.0,2075.6533
375.5391,0,1.2,1104.5814
273.1441,1,0.8,1931.7489
86.4708,0,1.2,2801.1579
149.0824,0,0.8,2021.7412
357.4664,0,0.8,1023.9766
84.2589,0,1.2,2883.5935
433.0431,1,1.0,1298.9976
272.8159,1,1.2,2313.2575
266.264,1,0.8,1966.7063
316.5835,1,0.8,1685.6854
421.1064,1,1.2,1563.0967
206.5141,1,0.8,2438.2904
355.1073,1,1.2,1937.0368
304.5794,0,1.2,1647.422
170.1627,1,1.0,2787.6166
445.3835,1,0.8,1181.6218
408.8417,1,1.2,1718.2185
346.3033,1,0.8,1507.5134
432.7618,0,1.2,1309.4272
440.2824,1,1.2,1342.0114
368.7633,1,1.0,1478.0637
426.656,0,1.2,1105.0102
363.8622,1,1.0,1644.9977
356.0633,1,0.8,1271.9754
328.3751,1,1.0,1844.046
388.7225,1,1.0,1564.2752
121.3723,1,0.8,2676.3133
446.3918,1,1.0,1298.2633
442.3296,1,1.0,1241.374
63.1613,0,1.2,2870.3302
421.6175,0,1.0,1022.7255
107.9914,1,1.2,3255.9265
200.8035,0,1.0,1975.1204
384.5787,1,0.8,1431.9293
122.342,0,0.8,2275.6525
418.0852,1,1.0,1315.8184
424.4604,0,1.2,1110.74
278.3605,1,1.0,2123.8295
52.8736,0,1.2,3001.3951
179.1672,0,1.0,2009.7662
327.6171,1,0.8,1658.4955
491.5338,1,0.8,766.8993
334.3161,0,1.2,1561.6235
166.9116,0,1.0,2082.921
335.3026,1,1.2,1968.9565
292.9934,0,0.8,1347.2968
400.9304,1,1.2,1601.3234
98.1413,0,1.0,2347.7144
392.4626,0,1.2,1341.6047
293.57,1,1.0,1967.8096
483.3464,1,1.0,943.2907
203.8425,1,0.8,2169.9256
334.6799,0,1.0,1316.6252
469.4126,0,1.0,810.6452
96.1294,0,1.0,2505.3827
471.7528,1,1.2,1399.523
359.5486,0,0.8,963.8371
80.5267,0,1.2,2815.952
185.4336,1,1.2,2752.1627
368.6774,0,0.8,1013.6218
80.3078,0,1.2,2685.2035
311.9767,1,1.2,2147.6367
205.6474,1,1.0,2487.1328
329.412,1,1.2,2092.5312
70.5839,1,0.8,2812.5003
442.1916,1,1.2,1441.4467
488.07,1,1.0,1119.7507
485.995,1,1.2,1292.6079
387.3433,1,0.8,1536.6664
108.5388,1,1.0,2904.3702
391.2184,0,1.2,1045.1869
61.0641,1,0.8,2948.0466
59.9556,1,0.8,2734.024
195.6246,0,1.2,2292.092
269.8894,1,1.2,2350.2352
396.6833,0,1.0,1056.4141
357.4829,0,1.2,1468.3467
250.6562,1,1.0,2350.7118
173.132,0,1.2,2075.2416
498.706,1,0.8,602.2702
241.7816,1,0.8,2015.5512
253.1242,0,0.8,1503.9892
123.6307,0,0.8,2201.8034
407.6643,0,1.0,974.1592
362.157,1,0.8,1506.7778
149.3463,1,1.0,2596.9646
87.0715,0,1.0,2485.1618
356.2247,1,1.0,1686.6344
344.53,1,1.2,1962.2802
172.9668,0,1.0,2085.1219
477.8886,0,1.2,835.9912
117.9761,0,1.0,2295.9967
244.5507,0,1.2,1928.9879
474.6272,0,1.2,877.1616
238.8773,0,0.8,1626.0594
337.3367,0,1.0,1275.9792
228.9175,0,1.2,2020.3449
173.3968,0,0.8,1885.4079
492.7899,0,1.0,502.5465
234.2003,1,0.8,2078.6182
452.3446,1,1.2,1401.8364
153.4796,0,0.8,2062.1721
145.8971,1,0.8,2597.9994
64.0103,1,1.0,3048.6556
343.2501,1,1.2,2162.9258
215.8369,1,1.0,2366.4997
438.9612,1,1.0,1352.082
262.9445,1,0.8,1878.1117
485.687,0,1.2,917.8326
133.4865,0,1.0,2386.3867
440.8804,1,1.2,1533.8452
399.4686,1,1.0,1484.7681
396.9148,0,0.8,631.4201
430.1525,1,1.0,1515.5197
392.4608,1,1.0,1623.0651
331.7991,1,1.0,1808.8566
109.0602,1,1.2,3202.5577
64.6368,1,0.8,2845.7545
464.3815,0,1.2,687.4378
327.4926,0,1.0,1364.1817
408.4418,1,0.8,1178.0391
266.6851,0,1.2,1818.3138
102.7887,1,1.0,2980.7868
106.3336,1,0.8,2649.6042
358.5044,1,0.8,1499.459
243.6377,1,1.0,2171.3966
140.2361,1,0.8,2700.0667
271.2175,1,0.8,1933.8787
78.894,1,1.2,3358.2859
311.8871,1,0.8,1563.3072
171.047,1,1.2,2903.7408
408.9016,0,1.2,1305.2144
189.6629,1,1.2,2763.4466
254.8491,0,1.2,1977.9686
55.2292,0,0.8,2500.0455
82.6011,1,0.8,2924.5233
226.6221,0,1.2,2227.0078
265.9725,1,0.8,2194.7633
320.0092,1,1.2,2131.6721
181.2482,1,1.2,2691.7909
362.7418,1,1.2,1948.6217
437.0551,0,1.0,690.9602
400.9329,0,0.8,732.8937
67.8285,1,0.8,2909.8389
266.2281,0,1.2,2072.977
97.2186,0,0.8,2456.7779
158.9203,0,1.2,2527.5612
493.9982,1,0.8,912.0862
114.123,0,1.2,2538.544
274.4997,0,1.2,1851.1232
328.1701,0,1.0,1542.9413
366.1092,1,1.2,1914.2077
301.8419,0,1.0,1593.8052
54.3969,0,0.8,2367.0327
196.9076,1,0.8,2387.6496
282.9702,0,1.0,1479.7157
89.5399,1,0.8,2830.2103
207.7821,1,1.0,2603.2927
64.9414,1,0.8,3010.0093
85.3603,1,1.0,3154.7001
228.6155,1,1.0,2338.4244
109.7221,1,1.2,2958.7882
305.3934,0,0.8,1179.5047
360.2592,1,1.2,1966.7283
410.264,0,1.0,982.1514
140.0676,0,1.2,2665.9055
125.3672,1,1.0,2885.8243
97.0555,0,0.8,2225.4421
336.3936,0,0.8,1115.4495
367.9141,0,0.8,1060.2123
64.2138,1,1.0,3003.2215
471.2955,0,1.2,878.0873
73.3871,0,0.8,2307.0151
293.5834,1,1.0,2048.3543
369.0772,0,1.2,1427.2584
441.9361,0,1.0,845.5069
371.3391,0,1.0,1277.3434
410.7776,1,0.8,1271.1851
202.7526,0,1.0,2037.5952
416.6713,0,1.0,971.4989
86.0517,1,1.2,3172.769
452.6675,1,0.8,1023.9146
296.4166,1,1.0,1772.0182
417.784,0,1.0,948.7681
253.5432,1,1.2,2157.126
339.61,1,1.0,1886.8596
286.8812,1,1.0,2230.9252
379.2153,0,1.0,1153.7962
86.7335,1,1.0,3131.6401
77.1584,1,1.0,3234.6952
161.1965,1,1.2,2850.5343
121.7951,1,1.0,2763.7751
442.3026,1,1.0,1279.8883
148.6463,0,1.0,2180.476
489.1394,0,1.0,561.9792
201.6031,1,0.8,2317.4583
131.9531,1,0.8,2592.4127
405.3643,1,0.8,1201.8066
346.4185,0,0.8,852.4943
274.1881,0,1.2,1812.1779
299.9136,0,0.8,1256.7473
373.6408,0,1.2,1295.2022
152.8046,1,0.8,2609.1406
498.3503,1,1.2,1404.776
488.6569,1,0.8,821.0276
342.6466,1,1.0,1825.3723
139.7941,0,0.8,2126.4334
356.1027,1,0.8,1632.9515
82.4893,0,0.8,2296.3757
63.7936,0,1.0,2586.9028
165.9573,1,1.2,2787.7357
258.1803,0,1.2,1682.3476
440.7226,0,1.0,791.7865
377.2261,1,0.8,1308.6046
384.2179,0,0.8,904.0283
241.472,0,0.8,1353.3988
205.6707,1,1.2,2665.9456
216.9674,0,1.2,2089.5459
494.4423,0,1.0,473.2922
68.0491,1,1.0,3259.575
440.1642,0,1.2,918.7181
310.4039,1,0.8,1778.3537
247.3769,0,0.8,1499.9324
376.3659,0,0.8,1084.0746
269.001,1,0.8,1941.299
443.0405,1,1.0,1352.3783
455.3158,0,1.0,784.3902
239.7744,1,1.2,2615.6909
174.5725,0,1.0,2141.7458
316.5576,1,0.8,1585.4659
460.5635,0,1.2,941.4807
144.798,0,1.0,2303.7239
330.335,0,1.0,1044.7072
334.2021,0,1.0,1161.7971
379.9009,0,1.0,1171.0896
109.2055,1,1.0,3096.0119
372.1212,1,0.8,1431.124
459.0646,0,0.8,585.6002
130.8574,0,0.8,2156.629
156.8945,1,1.0,2719.1682
487.1278,1,1.2,1250.0431
131.4396,1,0.8,2650.8742
434.4733,1,0.8,1166.4741
271.525,1,1.0,2102.2035
161.254,0,1.2,2518.4
441.8375,0,0.8,490.792
250.3874,1,0.8,2218.1775
281.6678,1,1.2,2270.1118
211.655,1,1.0,2436.5216
316.8279,1,1.2,2053.0938
123.5857,1,1.0,2923.0137
225.9867,1,0.8,2132.4005
486.2355,1,1.2,1221.28
166.16,1,1.2,2930.4971
345.5315,1,0.8,1688.4603
196.3355,0,0.8,1714.1119
398.0629,1,1.0,1592.2433
108.8931,1,0.8,2880.3237
486.4195,0,0.8,191.4032
254.2053,0,1.2,1844.3661
156.2227,0,1.0,2341.2697
83.0735,1,0.8,2921.9481
126.3911,1,1.2,3238.9736
283.8983,1,0.8,1862.7775
201.6514,1,0.8,2239.1399
422.9975,0,0.8,821.1488
243.8994,1,0.8,1996.9416
161.9214,1,1.0,2665.9866
327.7152,0,1.2,1617.3723
368.0497,1,1.2,1925.5979
125.1689,1,0.8,2594.3902
125.4286,1,1.2,3098.9254
66.5021,1,0.8,2938.3992
381.3809,0,1.2,1124.8228
348.712,0,1.0,1210.332
263.5839,0,1.0,1518.6517
429.8767,0,1.2,984.6706
412.5516,1,0.8,1117.0822
313.4095,1,0.8,1810.335
440.7221,1,0.8,1126.4259
142.6285,0,0.8,2240.7197
100.3638,0,1.0,2406.0045
171.3873,0,0.8,1955.3911
75.6891,1,0.8,2811.2572
289.0263,1,0.8,1791.7103
471.4726,0,0.8,402.6903
67.7046,0,1.0,2858.8417
104.9495,1,1.2,3211.6415
253.4896,1,1.2,2419.7757
470.2438,1,0.8,1056.682
192.2702,0,0.8,1905.9485
278.2557,0,1.2,1803.1132
68.7078,0,1.0,2723.9804
116.7544,0,1.0,2385.6521
493.9836,1,1.0,1328.646
484.3034,1,1.0,1200.4843
52.223,1,1.0,3198.2257
478.3153,0,1.0,684.3477
337.604,1,1.0,1866.869
440.5632,1,1.0,1325.495
254.6329,1,1.0,2278.314
282.0182,1,0.8,1808.6654
269.981,1,1.0,2106.5892
350.0889,0,0.8,1215.4246
112.8431,1,1.2,3156.1864
63.4881,1,0.8,2912.5344
188.5685,0,1.2,2243.1393
367.1063,0,0.8,911.0506
140.8341,1,1.2,3085.6021
353.0446,1,0.8,1478.6931
486.4604,1,0.8,872.1114
92.2553,1,1.2,3172.4716
352.671,0,1.0,1457.4358
249.6876,1,1.0,2314.4839
440.664,0,1.0,855.6394
129.7174,1,1.0,2921.1957
361.6817,1,1.0,1652.1295
427.1519,1,0.8,1316.3673
475.0764,0,1.0,617.8499
357.4616,1,0.8,1689.9725
273.7286,1,1.2,2298.8766
328.0313,0,1.0,1431.3915
441.0072,1,1.0,1311.6462
306.7744,0,1.0,1492.8925
63.6742,1,1.0,3014.6272
468.9269,0,0.8,357.0455
360.287,0,0.8,1149.5605
354.431,0,0.8,898.9631
147.0538,1,1.2,3053.934
346.4985,0,0.8,1327.5054
227.239,0,1.0,1919.1061
343.0548,1,1.2,2197.4008
97.9669,0,1.2,2779.3768
346.0304,1,1.0,1796.1337
499.7362,1,1.0,1038.7835
71.6954,0,1.0,2623.7852
489.7284,0,1.0,530.5471
233.1086,1,0.8,2081.9409
441.8391,0,1.2,1033.1243
402.0735,0,1.0,1209.671
305.1573,0,0.8,1416.6608
382.3021,0,1.0,1108.977
445.332,1,0.8,1134.761
231.8631,1,1.0,2332.1451
197.1649,0,1.0,2156.3215
350.417,1,1.0,1584.6852
413.5307,0,0.8,925.4058
393.0283,0,1.0,980.3337
409.0161,0,0.8,716.5146
246.0125,0,0.8,1447.6653
418.0254,1,1.2,1625.3481
104.0941,0,0.8,2211.4432
295.0201,1,0.8,1941.2481
52.5914,0,0.8,2604.5562
196.0636,1,0.8,2250.3168
214.9077,1,0.8,2137.7663
228.2777,1,1.2,2494.4142
362.9602,1,1.0,1590.6339
224.8511,0,1.2,2047.7896
251.9121,1,1.2,2356.3676
156.8949,0,1.0,2332.3526
217.9633,1,0.8,2160.3487
152.2713,1,1.0,2796.2137
82.9382,1,0.8,2943.7008
321.5519,0,1.0,1206.9292
350.6958,1,1.2,2017.8658
328.7707,0,0.8,985.4585
258.5723,0,1.2,1823.7544
220.9036,0,0.8,1762.2186
438.5001,1,1.0,1319.9832
283.5868,1,1.0,2048.0218
265.6318,1,1.0,1993.5432
61.5389,1,1.0,3288.7694
203.5615,1,1.0,2525.6024
221.088,1,1.2,2508.9138
229.4703,1,1.2,2456.4945
311.0776,0,0.8,1347.3003
290.1211,1,1.2,2279.4349
323.5573,0,0.8,1046.1836
394.1975,0,0.8,755.9727
415.8436,1,1.2,1816.5111
373.1554,1,1.2,1934.4468
479.9857,0,0.8,400.1286
58.2047,0,1.2,2911.2136
138.1001,1,1.2,2791.9614
53.4033,0,1.2,3063.6459
341.3636,0,1.0,1248.0401
454.1137,0,1.0,648.5647
159.567,0,0.8,2077.1623
467.1655,1,1.2,1301.1771
77.1203,1,0.8,2732.1019
470.4962,0,1.2,888.4999
208.2302,0,1.0,1807.3028
95.6394,0,1.2,2715.9235
268.6423,1,1.2,2388.5494
165.5495,1,1.2,2844.4685
178.1928,0,1.0,2081.6993
188.2805,0,1.0,2213.6899
411.3617,0,1.0,1099.7214
292.6226,1,0.8,1745.133
190.0885,0,1.2,2190.0818
324.6502,0,1.0,1322.7623
372.2678,0,0.8,935.5171
172.6808,0,1.0,2128.3977
236.0971,0,1.2,2191.2228
104.8487,1,0.8,2757.2033
131.5172,1,1.0,2739.3875
356.503,1,1.0,1658.6834
131.6473,0,0.8,2179.1015
286.3235,1,0.8,1842.67
369.0708,0,0.8,986.0065
98.0946,1,0.8,2785.1095
305.2905,1,0.8,1846.0273
165.4533,0,1.0,2163.907
483.3171,0,0.8,261.7742
267.5955,0,0.8,1427.3371
412.6966,1,1.2,1857.6576
297.6019,0,1.0,1635.613
69.5356,1,1.2,3236.1552
334.9181,1,1.0,2003.2488
478.1315,1,1.0,1123.0528
320.7253,0,1.0,1347.5351
418.635,0,0.8,678.6668
447.8929,0,1.2,966.2177
152.6359,1,1.0,2845.2269
145.4202,1,1.0,2791.9019
324.9414,0,1.0,1408.6332
234.9628,1,1.2,2646.319
427.9376,1,1.0,1320.403
455.0104,1,1.2,1455.1912
209.0396,0,1.2,2198.6896
156.5918,1,0.8,2530.5138
401.2365,1,1.0,1543.7178
173.6627,0,1.0,2062.5658
420.1764,0,1.2,1197.1178
240.6822,0,1.2,1941.2035
350.3975,0,0.8,1093.478
92.9909,0,1.0,2556.0845
330.7367,0,1.2,1477.6552
253.2955,1,1.0,2395.7686
313.9738,1,1.0,2101.7873
125.6064,1,1.0,2779.8846
381.5932,1,1.2,1871.9635
438.2587,0,1.0,796.4527
147.5329,1,1.2,2894.9524
93.0715,0,0.8,2371.4935
60.6374,0,0.8,2580.1921
338.8872,1,1.2,2021.6723
323.1923,1,1.0,1847.6887
296.0138,0,0.8,1452.8733
154.3762,0,0.8,2164.6588
225.9077,0,1.2,2002.1724
317.5144,0,1.2,1621.5168
273.5451,1,1.2,2174.378
494.5035,0,1.2,811.0167
111.3979,1,1.2,3275.7605
362.815,0,1.2,1424.8794
231.9434,0,1.2,1936.7442
242.6898,0,1.0,1948.0807
372.919,1,1.0,1838.4466
361.5963,0,1.0,1148.8309
496.0652,1,1.0,1064.2201
107.7774,1,0.8,2842.7804
96.8493,1,1.0,3094.4913
375.9525,0,0.8,925.0569
310.2741,1,0.8,1928.4169
173.3723,1,0.8,2276.6089
85.7387,0,1.2,2616.0574
88.5462,0,0.8,2355.7005
452.3859,1,0.8,1212.4268
136.3403,1,0.8,2734.2678
195.5172,0,1.2,2073.0813
151.9954,1,1.0,3024.368
209.7483,1,1.0,2506.6928
81.2407,1,0.8,2778.5745
283.5769,0,0.8,1372.9034
80.4257,1,1.0,3194.586
410.1604,0,1.0,1074.4455
155.1704,0,1.0,2217.5504
293.0054,0,1.0,1587.1894
446.0356,1,0.8,1057.3438
342.8948,0,0.8,1078.9409
289.831,1,0.8,1923.3238
195.9502,0,1.0,2164.3205
199.8509,1,1.2,2586.9992
351.2691,1,1.0,1720.3758
497.3627,1,1.0,952.9928
347.8276,0,1.2,1360.0615
301.0025,1,1.2,2089.0833
378.7927,1,1.0,1608.5316
259.3425,0,1.2,1796.0315
77.0641,0,1.2,2704.033
303.0336,1,1.2,2166.8968
480.9314,0,1.0,497.3982
128.8863,0,1.0,2406.4279
360.5022,0,1.2,1349.5744
140.4202,1,0.8,2478.4475
291.1225,0,1.2,1976.9595
93.5044,1,1.2,3019.2022
252.6669,0,1.0,1822.296
390.2735,0,0.8,883.2426
206.4072,1,1.2,2619.4895
349.2103,0,0.8,963.1771
407.9525,0,1.0,1133.0795
467.23,0,0.8,676.2395
155.5889,0,1.0,2192.7745
229.6922,1,1.2,2507.7154
118.5872,1,1.0,3019.9386
496.6176,1,0.8,792.3117
467.1504,1,0.8,1022.5935
292.9807,1,0.8,1890.898
428.915,1,1.2,1559.1575
284.4311,1,0.8,1894.3544
330.6136,0,0.8,1183.8914
90.106,1,0.8,2740.6116
389.8717,1,1.0,1482.6683
107.4711,1,0.8,2785.2206
421.7304,0,1.0,845.9201
401.9126,1,0.8,1568.1723
368.9351,1,1.0,1668.5823
66.2722,1,1.0,2994.8195
186.4078,0,1.2,1986.5666
168.4007,1,1.2,2940.1025
212.0614,0,1.0,1953.8193
89.4392,0,1.0,2696.8721
471.631,0,1.2,777.4451
299.211,0,1.0,1491.8861
187.4859,1,1.2,2790.4918
228.6417,0,1.2,2041.2855
251.2411,0,0.8,1520.0203
320.2675,1,0.8,1771.2224
282.0557,0,1.2,1706.3435
463.7264,0,1.2,934.9361
273.6336,0,1.0,1814.6828
496.4711,0,1.2,883.1583
433.1412,0,1.2,853.7063
143.8297,0,0.8,2031.8734
468.7678,1,1.2,1385.2182
102.3649,1,1.0,3115.965
417.8524,1,1.2,1631.7278
221.2805,1,0.8,2321.5745
445.0884,0,0.8,507.62
440.6255,0,0.8,629.8522
412.6664,0,0.8,772.1645
405.5137,1,1.2,1803.7659
187.1056,1,1.0,2655.3276
